name,label,settlement_type,ward_code,lga_code
S01401,Suzani-Kudu,Hamlet,W019,LGA04
S01402,Taluyi,Hamlet,W019,LGA04
S01395,Tangodu-Gabas,Hamlet,W019,LGA04
S01371,Umriko-Kofar,Village,W019,LGA04
S01399,Umshashi,Hamlet,W019,LGA04
S01392,Uzjima,Village,W019,LGA04
S01394,Waduwo,Hamlet,W019,LGA04
S01410,Watsina,Hamlet,W019,LGA04
S01418,Wazaja,Settlement,W019,LGA04
S01388,Yetsita,Hamlet,W019,LGA04
S01376,Yewaba,Village,W019,LGA04
S01404,Zamani,Hamlet,W019,LGA04
S01837,Agngoko,Hamlet,W028,LGA04
S01820,Agyoja,Hamlet,W028,LGA04
S01799,Bajile,Urban block,W028,LGA04
S01841,Barashi,Village,W028,LGA04
S01819,Bibema,Village,W028,LGA04
S01843,Biberi,Settlement,W028,LGA04
S01800,Bijiwo,Village,W028,LGA04
S01831,Bishashi,Village,W028,LGA04
S01804,Bitsita-Kudu,Village,W028,LGA04
S01826,Dotsiba-Kudu,Village,W028,LGA04
S01823,Ekkoshi,Settlement,W028,LGA04
S01795,Ennaba,Hamlet,W028,LGA04
S01809,Enradu,Hamlet,W028,LGA04
S01836,Famayi,Village,W028,LGA04
S01821,Gukoshi,Settlement,W028,LGA04
S01839,Gutsile,Village,W028,LGA04
S01792,Guwawo,Village,W028,LGA04
S01811,Hamani,Village,W028,LGA04
S01796,Harini-Kudu,Village,W028,LGA04
S01842,Ibdemi,Hamlet,W028,LGA04
S01822,Ibduwo,Village,W028,LGA04
S01812,Iryoja,Village,W028,LGA04
S01827,Jimale,Settlement,W028,LGA04
S01793,Jirafa,Village,W028,LGA04
S01815,Jiwashi,Settlement,W028,LGA04
S01824,Jizaba,Village,W028,LGA04
S01834,Kajitu,Settlement,W028,LGA04
S01833,Kasaru,Village,W028,LGA04
S01818,Kashadu,Settlement,W028,LGA04
S01816,Mariba,Hamlet,W028,LGA04
S01835,Mayole,Settlement,W028,LGA04
S01817,Nuduwo,Hamlet,W028,LGA04
S01830,Nutifa-Tudun,Hamlet,W028,LGA04
S01840,Okdudu,Settlement,W028,LGA04
S01810,Okjishi,Hamlet,W028,LGA04
S01806,Okmana,Hamlet,W028,LGA04
S01808,Oljita,Hamlet,W028,LGA04
S01829,Olsharu,Village,W028,LGA04
S01805,Satsina,Village,W028,LGA04
S01825,Sukodu-Kofar,Settlement,W028,LGA04
S01802,Tajisa-Tsakiya,Hamlet,W028,LGA04
S01807,Talayi,Settlement,W028,LGA04
S01838,Umtsisa,Hamlet,W028,LGA04
S01813,Umyoni,Village,W028,LGA04
S01801,Uzkodu,Village,W028,LGA04
S01828,Wabewo,Village,W028,LGA04
S01832,Watina,Village,W028,LGA04
S01794,Yetsiri,Village,W028,LGA04
S01814,Yezashi,Hamlet,W028,LGA04
S01797,Zabeja,Village,W028,LGA04
S01803,Zasani-Yamma,Village,W028,LGA04
S01798,Zazami,Village,W028,LGA04
S01914,Admaja,Hamlet,W029,LGA04
S01903,Adshayi,Settlement,W029,LGA04
S01872,Agberi,Hamlet,W029,LGA04
S01867,Agwaja,Hamlet,W029,LGA04
S01863,Balaba,Hamlet,W029,LGA04
S01879,Banawo,Settlement,W029,LGA04
S01880,Batsidu,Village,W029,LGA04
S01899,Batsina,Village,W029,LGA04
S01886,Batsiwa,Village,W029,LGA04
S01869,Bijija,Village,W029,LGA04
S01923,Dabashi,Village,W029,LGA04
S01868,Dadeshi,Urban block,W029,LGA04
S01877,Dajifa,Hamlet,W029,LGA04
S01847,Dajitu-Yamma,Village,W029,LGA04
S01884,Dodude,Village,W029,LGA04
S01918,Dongofa-Yamma,Settlement,W029,LGA04
S01844,Dozasa,Village,W029,LGA04
S01890,Ekdutu,Urban block,W029,LGA04
S01898,Ekmama,Village,W029,LGA04
S01895,Entsifa,Village,W029,LGA04
S01922,Enwani-Arewa,Hamlet,W029,LGA04
S01901,Fabawa,Hamlet,W029,LGA04
S01897,Fadusa,Hamlet,W029,LGA04
S01861,Famata,Hamlet,W029,LGA04
S01904,Fayoma,Urban block,W029,LGA04
S01887,Gubata,Hamlet,W029,LGA04
S01892,Gubewo,Village,W029,LGA04
S01860,Haduwa,Village,W029,LGA04
S01917,Haraja-Kudu,Village,W029,LGA04
S01911,Harimi,Village,W029,LGA04
S01852,Hawani,Village,W029,LGA04
S01864,Ibbana,Village,W029,LGA04
S01913,Irnari-Kudu,Village,W029,LGA04
S01871,Irriko,Hamlet,W029,LGA04
S01866,Jideyi,Village,W029,LGA04
S01894,Jikode,Village,W029,LGA04
S01882,Jikowa,Settlement,W029,LGA04
S01907,Jingota,Village,W029,LGA04
S01900,Kabade,Hamlet,W029,LGA04
S01885,Kaduna,Village,W029,LGA04
S01919,Kasale,Village,W029,LGA04
S01862,Kayoma-Gabas,Village,W029,LGA04
S01875,Kazaba,Village,W029,LGA04
S01850,Kazari,Village,W029,LGA04
S01865,Kumale,Hamlet,W029,LGA04
S01883,Kutiba-Kudu,Settlement,W029,LGA04
S01878,Loduwo-Kofar,Settlement,W029,LGA04
S01902,Losaja-Yamma,Settlement,W029,LGA04
S01891,Loshashi,Village,W029,LGA04
S01921,Mabawa,Settlement,W029,LGA04
S01876,Malaru,Hamlet,W029,LGA04
S01859,Matsifa,Village,W029,LGA04
S01915,Nuberu,Village,W029,LGA04
S01909,Nuduri,Village,W029,LGA04
S01855,Nukoma,Settlement,W029,LGA04
S01905,Okbeta,Village,W029,LGA04
S01873,Okluma-Tudun,Village,W029,LGA04
S01845,Okshasa,Settlement,W029,LGA04
S01856,Olduni,Urban block,W029,LGA04
S01888,Ollule-Gabas,Hamlet,W029,LGA04
S01910,Rilama,Urban block,W029,LGA04
S01849,Ritide,Hamlet,W029,LGA04
S01906,Sabeja,Village,W029,LGA04
S01851,Saduwo-Tsakiya,Settlement,W029,LGA04
S01846,Sawadu,Hamlet,W029,LGA04
S01881,Sulale,Village,W029,LGA04
S01912,Tasami,Settlement,W029,LGA04
S01893,Tasashi,Hamlet,W029,LGA04
S01924,Umngode,Settlement,W029,LGA04
S01858,Umrima-Tsakiya,Hamlet,W029,LGA04
S01916,Umsani-Kofar,Village,W029,LGA04
S01870,Uzduta,Village,W029,LGA04
S01896,Uzmata,Village,W029,LGA04
S01854,Wabama,Hamlet,W029,LGA04
S01920,Wanawa,Settlement,W029,LGA04
S01848,Wariyi,Village,W029,LGA04
S01889,Watsima-Tudun,Hamlet,W029,LGA04
S01874,Wawayi-Kofar,Village,W029,LGA04
S01908,Yeluru,Village,W029,LGA04
S01853,Yeraba,Village,W029,LGA04
S01857,Zawana,Hamlet,W029,LGA04
S01935,Adberu,Village,W030,LGA04
S01928,Addude,Settlement,W030,LGA04
S01964,Bashasa-Sabo,Hamlet,W030,LGA04
S01950,Biduja,Village,W030,LGA04
S01941,Biluja,Hamlet,W030,LGA04
S01939,Bizadu,Hamlet,W030,LGA04
S01958,Doberi,Hamlet,W030,LGA04
S01981,Dolako,Village,W030,LGA04
S01930,Eklutu,Hamlet,W030,LGA04
S01971,Fabani,Village,W030,LGA04
S01963,Fadena,Village,W030,LGA04
S01925,Fakotu,Settlement,W030,LGA04
S01952,Fangowo,Hamlet,W030,LGA04
S01954,Gukodu,Settlement,W030,LGA04
S01961,Hajita,Village,W030,LGA04
S01946,Halumi,Settlement,W030,LGA04
S01945,Haritu,Hamlet,W030,LGA04
S01986,Hayoshi,Village,W030,LGA04
S01933,Ibngofa-Gabas,Settlement,W030,LGA04
S01969,Ibsaba,Hamlet,W030,LGA04
S01962,Ibtija,Hamlet,W030,LGA04
S01955,Ibyode,Village,W030,LGA04
S01947,Irdemi,Village,W030,LGA04
S01979,Irluna,Village,W030,LGA04
S01938,Jinadu,Village,W030,LGA04
S01957,Jingosa,Urban block,W030,LGA04
S01975,Jirana,Hamlet,W030,LGA04
S01974,Kaluba,Urban block,W030,LGA04
S01934,Karata,Settlement,W030,LGA04
S01983,Kudeko,Village,W030,LGA04
S01977,Kushama,Hamlet,W030,LGA04
S01948,Lokoma,Village,W030,LGA04
S01976,Nubedu,Hamlet,W030,LGA04
S01968,Nukona,Hamlet,W030,LGA04
S01985,Nulule,Urban block,W030,LGA04
S01978,Nuzari,Settlement,W030,LGA04
S01989,Ollawa,Urban block,W030,LGA04
S01956,Oltsiwa,Settlement,W030,LGA04
S01927,Ringoru,Village,W030,LGA04
S01959,Riyodu,Settlement,W030,LGA04
S01929,Riyoyi,Settlement,W030,LGA04
S01932,Salawo,Hamlet,W030,LGA04
S01944,Satsiyi-Gabas,Hamlet,W030,LGA04
S01987,Sawayi,Hamlet,W030,LGA04
S01972,Subewo,Hamlet,W030,LGA04
S01943,Suriri,Village,W030,LGA04
S01960,Taladu,Village,W030,LGA04
S01988,Tamawa,Village,W030,LGA04
S01926,Umbafa,Village,W030,LGA04
S01973,Umdedu,Village,W030,LGA04
S01965,Umjiru,Hamlet,W030,LGA04
S01966,Umluri-Sabo,Village,W030,LGA04
S01940,Ummatu,Village,W030,LGA04
S01984,Umrade,Hamlet,W030,LGA04
S01931,Umrifa,Village,W030,LGA04
S01980,Umwade,Village,W030,LGA04
S01949,Uzdude,Village,W030,LGA04
S01936,Uzzashi,Village,W030,LGA04
S01953,Walumi,Village,W030,LGA04
S01982,Wamawa,Settlement,W030,LGA04
S01967,Watside,Village,W030,LGA04
S01937,Yelafa,Hamlet,W030,LGA04
S01970,Yengoru,Village,W030,LGA04
S01951,Yewatu,Settlement,W030,LGA04
S01942,Zangori-Sabo,Settlement,W030,LGA04
S01320,Adberi,Village,W017,LGA03
S01285,Adduna,Settlement,W017,LGA03
S01321,Agkoja,Village,W017,LGA03
S01278,Agrimi,Settlement,W017,LGA03
S01299,Doshasa,Village,W017,LGA03
S01287,Dotsile,Hamlet,W017,LGA03
S01290,Fariwo-Gabas,Hamlet,W017,LGA03
S01281,Gudeba,Hamlet,W017,LGA03
S01294,Habayi,Village,W017,LGA03
S01283,Habeba-Tudun,Village,W017,LGA03
S01282,Hanatu,Hamlet,W017,LGA03
S01310,Hasani-Kofar,Hamlet,W017,LGA03
S01306,Hatsima-Tudun,Hamlet,W017,LGA03
S01292,Irduma-Gabas,Hamlet,W017,LGA03
S01318,Irmami,Hamlet,W017,LGA03
S01319,Kajiba,Village,W017,LGA03
S01313,Kangode,Village,W017,LGA03
S01303,Kutiko,Hamlet,W017,LGA03
S01302,Lojiwa,Village,W017,LGA03
S01300,Lokofa-Yamma,Hamlet,W017,LGA03
S01307,Lotina-Tudun,Village,W017,LGA03
S01288,Lotiru-Tsakiya,Village,W017,LGA03
S01295,Maberu,Hamlet,W017,LGA03
S01311,Makoni,Village,W017,LGA03
S01304,Mamasa,Village,W017,LGA03
S01308,Olsani,Village,W017,LGA03
S01312,Sakoja-Arewa,Village,W017,LGA03
S01286,Saluba,Village,W017,LGA03
S01316,Saluna,Village,W017,LGA03
S01296,Sariwa,Village,W017,LGA03
S01289,Umdudu-Sabo,Hamlet,W017,LGA03
S01291,Umjima-Arewa,Settlement,W017,LGA03
S01317,Umrafa,Village,W017,LGA03
S01315,Uzrama-Arewa,Village,W017,LGA03
S01280,Uztide,Village,W017,LGA03
S01297,Uztsisa-Kudu,Village,W017,LGA03
S01301,Walade,Village,W017,LGA03
S01305,Wangori,Hamlet,W017,LGA03
S01298,Wasadu,Village,W017,LGA03
S01279,Yebeba-Tudun,Hamlet,W017,LGA03
S01314,Yedeyi,Village,W017,LGA03
S01284,Yeyotu,Hamlet,W017,LGA03
S01309,Zakona,Settlement,W017,LGA03
S01293,Zawama,Village,W017,LGA03
S01781,Agmana,Village,W027,LGA03
S01783,Badeko,Village,W027,LGA03
S01755,Bakodu,Settlement,W027,LGA03
S01785,Baluko,Village,W027,LGA03
S01756,Bangoni,Settlement,W027,LGA03
S01774,Damafa,Village,W027,LGA03
S01784,Dongoyi,Hamlet,W027,LGA03
S01787,Ekkota-Sabo,Hamlet,W027,LGA03
S01767,Eklafa,Village,W027,LGA03
S01782,Ensadu,Village,W027,LGA03
S01773,Haluni,Village,W027,LGA03
S01786,Harana,Village,W027,LGA03
S01761,Hariko-Yamma,Village,W027,LGA03
S01757,Ibsaru,Village,W027,LGA03
S01778,Ibwama,Hamlet,W027,LGA03
S01764,Irdushi-Kudu,Village,W027,LGA03
S01790,Irkona,Hamlet,W027,LGA03
S01769,Irshaja-Sabo,Urban block,W027,LGA03
S01788,Irtitu,Settlement,W027,LGA03
S01776,Kabaja,Hamlet,W027,LGA03
S01772,Lodeyi,Village,W027,LGA03
S01765,Okshawo,Village,W027,LGA03
S01770,Oldedu,Hamlet,W027,LGA03
S01766,Olngori,Village,W027,LGA03
S01779,Oltidu,Village,W027,LGA03
S01758,Ridudu,Hamlet,W027,LGA03
S01760,Rilana-Kudu,Hamlet,W027,LGA03
S01768,Rinana,Village,W027,LGA03
S01780,Sakowo,Village,W027,LGA03
S01789,Sunari-Tsakiya,Hamlet,W027,LGA03
S01763,Tangodu,Village,W027,LGA03
S01762,Umyota,Hamlet,W027,LGA03
S01759,Uzluru,Hamlet,W027,LGA03
S01791,Wakoma-Yamma,Village,W027,LGA03
S01771,Yengodu,Village,W027,LGA03
S01775,Yeyori-Arewa,Hamlet,W027,LGA03
S01777,Zashaba,Hamlet,W027,LGA03
S02184,Adngota,Settlement,W034,LGA03
S02199,Adshale,Settlement,W034,LGA03
S02203,Adzawa,Village,W034,LGA03
S02188,Agshama,Hamlet,W034,LGA03
S02191,Agyosa-Yamma,Hamlet,W034,LGA03
S02196,Baberi-Kudu,Village,W034,LGA03
S02170,Biradu,Hamlet,W034,LGA03
S02176,Bitsina,Hamlet,W034,LGA03
S02195,Biyode,Hamlet,W034,LGA03
S02204,Ekjiba,Settlement,W034,LGA03
S02205,Ekluwo,Village,W034,LGA03
S02177,Ekraru,Village,W034,LGA03
S02212,Ekrile,Settlement,W034,LGA03
S02178,Ekzaru,Village,W034,LGA03
S02198,Enbani,Village,W034,LGA03
S02216,Enshade,Village,W034,LGA03
S02206,Enshadu,Village,W034,LGA03
S02208,Enwafa-Gabas,Hamlet,W034,LGA03
S02189,Famaba,Hamlet,W034,LGA03
S02187,Gujimi,Village,W034,LGA03
S02192,Gunari,Settlement,W034,LGA03
S02174,Guzana,Village,W034,LGA03
S02202,Hajiko,Village,W034,LGA03
S02166,Halayi,Hamlet,W034,LGA03
S02179,Hatiwo,Hamlet,W034,LGA03
S02169,Ibrifa,Hamlet,W034,LGA03
S02175,Irdutu-Kofar,Settlement,W034,LGA03
S02183,Irmawo-Kofar,Settlement,W034,LGA03
S02215,Jibeja-Sabo,Settlement,W034,LGA03
S02207,Kuberi,Hamlet,W034,LGA03
S02167,Lolaba,Village,W034,LGA03
S02210,Loratu-Arewa,Village,W034,LGA03
S02209,Losashi,Settlement,W034,LGA03
S02193,Nujishi,Hamlet,W034,LGA03
S02211,Okngodu,Hamlet,W034,LGA03
S02197,Olderu,Hamlet,W034,LGA03
S02168,Olnaba,Settlement,W034,LGA03
S02182,Oltishi,Village,W034,LGA03
S02181,Sabayi,Village,W034,LGA03
S02180,Sadeko-Gabas,Hamlet,W034,LGA03
S02172,Sukotu,Village,W034,LGA03
S02171,Umngota-Kudu,Village,W034,LGA03
S02200,Umshayi,Village,W034,LGA03
S02164,Umtsiko-Tudun,Hamlet,W034,LGA03
S02190,Uztiko,Hamlet,W034,LGA03
S02165,Uztiwa,Hamlet,W034,LGA03
S02214,Uzyotu,Village,W034,LGA03
S02201,Wabayi,Hamlet,W034,LGA03
S02185,Watsima,Hamlet,W034,LGA03
S02186,Wazana-Tudun,Village,W034,LGA03
S02194,Yekoma,Village,W034,LGA03
S02173,Yekosa,Village,W034,LGA03
S02213,Zangowo,Village,W034,LGA03
S01732,Addudu-Kudu,Village,W026,LGA03
S01736,Adduwo,Settlement,W026,LGA03
S01737,Adkowa,Village,W026,LGA03
S01717,Adrari,Hamlet,W026,LGA03
S01713,Adtsima,Village,W026,LGA03
S01730,Adzaba,Village,W026,LGA03
S01728,Agdesa,Hamlet,W026,LGA03
S01724,Baberu-Tsakiya,Hamlet,W026,LGA03
S01709,Balayi,Village,W026,LGA03
S01741,Bamani,Village,W026,LGA03
S01743,Bamawo,Hamlet,W026,LGA03
S01748,Bangofa,Village,W026,LGA03
S01711,Bibewa,Settlement,W026,LGA03
S01735,Bikowo,Village,W026,LGA03
S01745,Donama,Hamlet,W026,LGA03
S01751,Enngoba,Village,W026,LGA03
S01727,Fajiru,Village,W026,LGA03
S01747,Guwami,Hamlet,W026,LGA03
S01744,Guyoshi,Village,W026,LGA03
S01723,Ibjidu,Settlement,W026,LGA03
S01714,Ibraja,Hamlet,W026,LGA03
S01708,Irnani,Village,W026,LGA03
S01738,Irrani,Village,W026,LGA03
S01707,Jibasa,Hamlet,W026,LGA03
S01754,Jikoshi,Settlement,W026,LGA03
S01729,Jiriwa,Village,W026,LGA03
S01715,Jitsiri,Urban block,W026,LGA03
S01753,Kabewa,Village,W026,LGA03
S01750,Kalari,Hamlet,W026,LGA03
S01731,Kurama,Village,W026,LGA03
S01721,Longota,Village,W026,LGA03
S01726,Manama,Village,W026,LGA03
S01733,Olzadu-Kofar,Village,W026,LGA03
S01739,Olzawa,Settlement,W026,LGA03
S01725,Risale,Hamlet,W026,LGA03
S01718,Saberi,Village,W026,LGA03
S01749,Sajiri,Hamlet,W026,LGA03
S01746,Suriwo,Hamlet,W026,LGA03
S01742,Sutisa,Village,W026,LGA03
S01710,Tasawo,Village,W026,LGA03
S01720,Tawatu,Settlement,W026,LGA03
S01740,Uzkori,Hamlet,W026,LGA03
S01719,Uzwafa,Hamlet,W026,LGA03
S01716,Wadeyi,Village,W026,LGA03
S01712,Wajile,Village,W026,LGA03
S01722,Wawana,Hamlet,W026,LGA03
S01734,Yemafa,Village,W026,LGA03
S01752,Yengoko,Hamlet,W026,LGA03
S02359,Adshade-Sabo,Village,W037,LGA03
S02337,Adzawo,Village,W037,LGA03
S02336,Agnade,Village,W037,LGA03
S02324,Agtsimi-Kudu,Village,W037,LGA03
S02356,Birawo,Village,W037,LGA03
S02329,Bishasa,Village,W037,LGA03
S02327,Bizade-Kofar,Village,W037,LGA03
S02361,Bizaru,Hamlet,W037,LGA03
S02350,Dazari,Settlement,W037,LGA03
S02353,Dozari-Sabo,Urban block,W037,LGA03
S02345,Ekraba,Settlement,W037,LGA03
S02318,Ekzaba,Hamlet,W037,LGA03
S02326,Faraja,Hamlet,W037,LGA03
S02319,Gutiri,Village,W037,LGA03
S02323,Gutsifa,Village,W037,LGA03
S02354,Hakoyi,Village,W037,LGA03
S02358,Hangoru,Hamlet,W037,LGA03
S02344,Hatifa,Settlement,W037,LGA03
S02330,Ibderu,Village,W037,LGA03
S02333,Irzata,Village,W037,LGA03
S02338,Jijiba,Village,W037,LGA03
S02316,Jishawa,Village,W037,LGA03
S02360,Kademi,Settlement,W037,LGA03
S02325,Kadule,Village,W037,LGA03
S02351,Kakowa,Hamlet,W037,LGA03
S02355,Kamaba-Arewa,Village,W037,LGA03
S02320,Kutina,Village,W037,LGA03
S02332,Kuyowo-Yamma,Village,W037,LGA03
S02328,Lodeja-Tsakiya,Village,W037,LGA03
S02340,Lotsishi,Village,W037,LGA03
S02346,Matidu,Hamlet,W037,LGA03
S02315,Nulama-Kofar,Village,W037,LGA03
S02349,Nunani-Kudu,Hamlet,W037,LGA03
S02362,Nushadu,Village,W037,LGA03
S02314,Nutsifa-Gabas,Hamlet,W037,LGA03
S02334,Oktsiba,Village,W037,LGA03
S02342,Oktsimi-Gabas,Hamlet,W037,LGA03
S02343,Olbako,Hamlet,W037,LGA03
S02313,Olluru,Village,W037,LGA03
S02348,Sabafa,Hamlet,W037,LGA03
S02317,Sasade-Tsakiya,Village,W037,LGA03
S02335,Suridu,Settlement,W037,LGA03
S02322,Umbede,Village,W037,LGA03
S02321,Umduja-Kofar,Village,W037,LGA03
S02339,Umluyi,Hamlet,W037,LGA03
S02357,Wajiwo,Village,W037,LGA03
S02352,Wangoshi,Hamlet,W037,LGA03
S02331,Warako-Yamma,Village,W037,LGA03
S02347,Washari,Village,W037,LGA03
S02341,Yerana,Hamlet,W037,LGA03
S02396,Adluta,Village,W038,LGA03
S02382,Adrisa,Hamlet,W038,LGA03
S02383,Agduyi,Village,W038,LGA03
S02403,Agjima-Kudu,Hamlet,W038,LGA03
S02365,Barifa,Hamlet,W038,LGA03
S02377,Bisawa,Village,W038,LGA03
S02370,Bizari,Village,W038,LGA03
S02397,Dalani-Gabas,Settlement,W038,LGA03
S02385,Dashatu,Village,W038,LGA03
S02394,Domama,Settlement,W038,LGA03
S02418,Ektiyi,Hamlet,W038,LGA03
S02371,Enduyi,Village,W038,LGA03
S02412,Fanale,Village,W038,LGA03
S02375,Farayi,Settlement,W038,LGA03
S02404,Fawashi,Village,W038,LGA03
S02378,Habeshi,Village,W038,LGA03
S02400,Haduri,Village,W038,LGA03
S02380,Hangowo,Village,W038,LGA03
S02398,Hazawa,Hamlet,W038,LGA03
S02422,Ibjifa,Urban block,W038,LGA03
S02363,Ibmafa,Village,W038,LGA03
S02399,Ibshata-Kudu,Settlement,W038,LGA03
S02374,Irriwo,Village,W038,LGA03
S02413,Jidede,Village,W038,LGA03
S02415,Jikoja-Tudun,Hamlet,W038,LGA03
S02388,Jitsija,Hamlet,W038,LGA03
S02406,Kabako-Sabo,Settlement,W038,LGA03
S02410,Makofa,Village,W038,LGA03
S02402,Mangodu,Settlement,W038,LGA03
S02369,Mayona,Settlement,W038,LGA03
S02419,Mazako,Village,W038,LGA03
S02414,Nuberu-Yamma,Urban block,W038,LGA03
S02390,Nulatu,Village,W038,LGA03
S02408,Nurishi,Village,W038,LGA03
S02420,Oldetu,Village,W038,LGA03
S02392,Olsadu,Village,W038,LGA03
S02409,Rirawo,Urban block,W038,LGA03
S02417,Ritsiru,Village,W038,LGA03
S02411,Riyoja,Village,W038,LGA03
S02405,Sanawo,Village,W038,LGA03
S02421,Sawatu,Settlement,W038,LGA03
S02379,Sushatu-Arewa,Hamlet,W038,LGA03
S02376,Sutile,Village,W038,LGA03
S02395,Tabata,Village,W038,LGA03
S02372,Umjide,Village,W038,LGA03
S02393,Umrawo,Hamlet,W038,LGA03
S02384,Uzbatu,Village,W038,LGA03
S02391,Uzbeja,Village,W038,LGA03
S02401,Uzkoshi,Village,W038,LGA03
S02367,Uzyode,Urban block,W038,LGA03
S02387,Wamani-Yamma,Hamlet,W038,LGA03
S02381,Wangowa,Settlement,W038,LGA03
S02389,Watide,Settlement,W038,LGA03
S02416,Yedeja,Village,W038,LGA03
S02366,Yesari,Village,W038,LGA03
S02423,Yezawa,Settlement,W038,LGA03
S02368,Zabadu,Hamlet,W038,LGA03
S02373,Zabashi,Urban block,W038,LGA03
S02407,Zajishi,Hamlet,W038,LGA03
S02386,Zakoma,Village,W038,LGA03
S02364,Zaluna-Arewa,Urban block,W038,LGA03
S02011,Adluba-Tsakiya,Hamlet,W031,LGA03
S01993,Adsharu,Urban block,W031,LGA03
S02012,Adyodu,Hamlet,W031,LGA03
S01994,Agbaba,Hamlet,W031,LGA03
S02032,Babena,Hamlet,W031,LGA03
S02001,Batsitu-Kudu,Village,W031,LGA03
S02040,Bawawo-Kofar,Village,W031,LGA03
S02034,Bishari,Hamlet,W031,LGA03
S02005,Bitsiba,Hamlet,W031,LGA03
S01996,Dararu,Village,W031,LGA03
S02019,Dobawo,Village,W031,LGA03
S02021,Dongodu,Settlement,W031,LGA03
S02022,Dorisa,Hamlet,W031,LGA03
S02020,Ekdewa,Village,W031,LGA03
S02031,Ekjishi-Sabo,Village,W031,LGA03
S02007,Ekngoshi,Village,W031,LGA03
S02003,Ekradu,Village,W031,LGA03
S02044,Enkota-Kudu,Urban block,W031,LGA03
S02008,Enlari,Village,W031,LGA03
S02028,Ennami-Sabo,Hamlet,W031,LGA03
S02016,Faladu-Yamma,Village,W031,LGA03
S02004,Gukoyi,Hamlet,W031,LGA03
S02046,Gurami,Village,W031,LGA03
S01998,Hadele,Hamlet,W031,LGA03
S02002,Hasaru-Kudu,Settlement,W031,LGA03
S01992,Ibriwo,Village,W031,LGA03
S01999,Irbari,Settlement,W031,LGA03
S02024,Irtiru,Village,W031,LGA03
S02018,Kabashi,Settlement,W031,LGA03
S01990,Kalawa,Village,W031,LGA03
S02045,Kubaja,Settlement,W031,LGA03
S02013,Kulako-Yamma,Village,W031,LGA03
S02042,Lonata-Kudu,Village,W031,LGA03
S02014,Mangona-Gabas,Village,W031,LGA03
S02025,Masayi,Village,W031,LGA03
S02010,Nuluri,Village,W031,LGA03
S02047,Nurashi,Village,W031,LGA03
S02036,Nurija,Village,W031,LGA03
S02015,Oksale,Village,W031,LGA03
S02035,Oldeshi,Settlement,W031,LGA03
S02038,Ribesa,Settlement,W031,LGA03
S02029,Rikosa,Hamlet,W031,LGA03
S02048,Sariri,Village,W031,LGA03
S02017,Sujide,Village,W031,LGA03
S02043,Sujide-Gabas,Urban block,W031,LGA03
S02041,Sumama,Hamlet,W031,LGA03
S02033,Tashata,Village,W031,LGA03
S02023,Umnayi-Kofar,Village,W031,LGA03
S01995,Uzraba,Village,W031,LGA03
S02030,Uzwawo,Village,W031,LGA03
S02000,Wangoyi,Hamlet,W031,LGA03
S02026,Wazata,Hamlet,W031,LGA03
S02009,Yeladu,Hamlet,W031,LGA03
S02037,Yemata,Urban block,W031,LGA03
S02039,Yengoni,Village,W031,LGA03
S01997,Zademi,Hamlet,W031,LGA03
S02006,Zamaja,Settlement,W031,LGA03
S02027,Zarisa,Hamlet,W031,LGA03
S01991,Zayole-Kofar,Hamlet,W031,LGA03
S01576,Adkona,Settlement,W022,LGA03
S01565,Adlutu,Village,W022,LGA03
S01557,Bashani,Hamlet,W022,LGA03
S01559,Bibaru,Village,W022,LGA03
S01582,Bikoru,Village,W022,LGA03
S01585,Dazama-Tsakiya,Village,W022,LGA03
S01577,Dobaru,Village,W022,LGA03
S01570,Ekrishi,Village,W022,LGA03
S01571,Enraja,Hamlet,W022,LGA03
S01573,Habami,Hamlet,W022,LGA03
S01555,Haradu,Village,W022,LGA03
S01587,Ibnasa,Settlement,W022,LGA03
S01581,Irlani-Gabas,Village,W022,LGA03
S01556,Jikoru,Village,W022,LGA03
S01567,Jitiko-Kofar,Settlement,W022,LGA03
S01566,Karimi-Kudu,Village,W022,LGA03
S01563,Kuluna,Village,W022,LGA03
S01572,Kungona,Village,W022,LGA03
S01579,Kuzade-Sabo,Village,W022,LGA03
S01578,Lomaba,Village,W022,LGA03
S01564,Okngotu,Village,W022,LGA03
S01568,Oktishi,Village,W022,LGA03
S01562,Okyoshi,Hamlet,W022,LGA03
S01580,Ringoni,Village,W022,LGA03
S01584,Rizana,Settlement,W022,LGA03
S01569,Saluwo,Hamlet,W022,LGA03
S01560,Sujiyi-Yamma,Village,W022,LGA03
S01583,Suwaja,Hamlet,W022,LGA03
S01575,Tatsiri,Hamlet,W022,LGA03
S01574,Tawasa,Urban block,W022,LGA03
S01558,Umshari,Hamlet,W022,LGA03
S01588,Umtsidu,Village,W022,LGA03
S01561,Uzjide,Settlement,W022,LGA03
S01589,Wabami,Hamlet,W022,LGA03
S01586,Walashi-Kudu,Village,W022,LGA03
S01621,Adbeyi,Hamlet,W023,LGA03
S01602,Adluna,Settlement,W023,LGA03
S01611,Aglushi,Hamlet,W023,LGA03
S01594,Agsatu,Village,W023,LGA03
S01593,Agshaja,Village,W023,LGA03
S01597,Agshashi,Settlement,W023,LGA03
S01605,Dabale-Arewa,Hamlet,W023,LGA03
S01600,Dashami,Hamlet,W023,LGA03
S01626,Dosani,Settlement,W023,LGA03
S01601,Dotima-Kofar,Village,W023,LGA03
S01606,Ekrimi,Urban block,W023,LGA03
